ts,session,callsign,icao24,lat,lon,alt_ft,speed_kts,heading_deg,vs_fpm,flight_state,risk_level,prob_success,best_cell_prob,best_cell_color,best_cell_dist_nm,n_green_cells,n_yellow_cells,n_red_cells,top_option,wx_source,wx_confidence,wx_ceiling_ft,wx_wind_kts,wx_wind_dir_deg,wx_visibility_sm,terrain_live,tick_ms,n_runways_near,crowd_ready,runway_ready
2026-04-10T10:25:45Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.568224,-81.32037,5000,273.2,347.74,,,HIGH,0.212,0.866,#2cb64f,1.5,81,0,0,PRIMARY,open-meteo,approx,,4.8,21,13.17,True,654,0,False,False
2026-04-10T10:25:47Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.568224,-81.32037,5000,273.2,347.74,,,HIGH,0.212,0.866,#2cb64f,1.5,81,0,0,PRIMARY,open-meteo,approx,,4.8,21,13.17,True,622,0,False,False
2026-04-10T10:25:49Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.568224,-81.32037,5000,273.2,347.74,,,HIGH,0.212,0.866,#2cb64f,1.5,81,0,0,PRIMARY,open-meteo,approx,,4.8,21,13.17,True,608,0,False,False
2026-04-10T10:25:51Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,620,0,False,False
2026-04-10T10:25:53Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,603,0,False,False
2026-04-10T10:25:56Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,618,0,False,False
2026-04-10T10:25:58Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,619,0,False,False
2026-04-10T10:26:00Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,626,0,False,False
2026-04-10T10:26:02Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,619,0,False,False
2026-04-10T10:26:04Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,623,0,False,False
2026-04-10T10:26:06Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,860,0,False,False
2026-04-10T10:26:09Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,846,0,False,False
2026-04-10T10:26:11Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,597,0,False,False
2026-04-10T10:26:13Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,618,0,False,False
2026-04-10T10:26:15Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,594,0,False,False
2026-04-10T10:26:17Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,607,0,False,False
2026-04-10T10:26:19Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,622,0,False,False
2026-04-10T10:26:21Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,614,0,False,False
2026-04-10T10:26:25Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,1649,0,False,False
2026-04-10T10:26:27Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,626,0,False,False
2026-04-10T10:26:29Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,612,0,False,False
2026-04-10T10:26:31Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,911,0,False,False
2026-04-10T10:26:33Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,620,0,False,False
2026-04-10T10:26:36Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,697,0,False,False
2026-04-10T10:26:38Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,609,0,False,False
2026-04-10T10:26:40Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,602,0,False,False
2026-04-10T10:26:42Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,623,0,False,False
2026-04-10T10:26:44Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.86,#2cb64f,2.19,81,0,0,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,605,0,False,False
2026-04-10T10:26:46Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.848,#2cb64f,2.19,22,45,14,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,966,0,True,False
2026-04-10T10:26:49Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.640717,-81.337967,7950,280.1,348.05,,,MODERATE,0.508,0.848,#2cb64f,2.19,22,45,14,PRIMARY,open-meteo,approx,,5.0,26,11.87,True,615,0,True,False
2026-04-10T10:26:51Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,621,0,False,False
2026-04-10T10:26:53Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,608,0,False,False
2026-04-10T10:26:55Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,868,0,False,False
2026-04-10T10:26:57Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,631,0,False,False
2026-04-10T10:26:59Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,638,0,False,False
2026-04-10T10:27:02Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,625,0,False,False
2026-04-10T10:27:04Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,606,0,False,False
2026-04-10T10:27:06Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,845,0,False,False
2026-04-10T10:27:09Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,1207,0,False,False
2026-04-10T10:27:11Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,622,0,False,False
2026-04-10T10:27:13Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,770,0,False,False
2026-04-10T10:27:15Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,642,0,False,False
2026-04-10T10:27:17Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,611,0,False,False
2026-04-10T10:27:24Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,5536,0,False,False
2026-04-10T10:27:27Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,781,0,False,False
2026-04-10T10:27:29Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.893,#2cb64f,1.62,81,0,0,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,1206,0,False,False
2026-04-10T10:27:34Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.866,#2cb64f,2.34,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,2688,0,True,False
2026-04-10T10:27:37Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.866,#2cb64f,2.34,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,1582,0,True,False
2026-04-10T10:27:39Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.866,#2cb64f,2.34,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,686,0,True,False
2026-04-10T10:27:41Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.866,#2cb64f,2.34,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,609,0,True,False
2026-04-10T10:27:43Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.866,#2cb64f,2.34,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,611,0,True,False
2026-04-10T10:27:45Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.866,#2cb64f,2.34,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,627,0,True,False
2026-04-10T10:27:47Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,10275,309.5,348.25,,,MODERATE,0.69,0.866,#2cb64f,2.34,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,621,0,True,False
2026-04-10T10:27:50Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.718307,-81.356876,11750,359.7,348.13,,,MODERATE,0.69,0.866,#2cb64f,7.38,71,8,2,PRIMARY,open-meteo,approx,,4.4,21,13.92,True,708,0,True,False
2026-04-10T10:27:52Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,1166,0,False,False
2026-04-10T10:27:55Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,951,0,False,False
2026-04-10T10:27:57Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,624,0,False,False
2026-04-10T10:27:59Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,600,0,False,False
2026-04-10T10:28:01Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,615,0,False,False
2026-04-10T10:28:03Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,614,0,False,False
2026-04-10T10:28:05Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,629,0,False,False
2026-04-10T10:28:07Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,615,0,False,False
2026-04-10T10:28:10Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,625,0,False,False
2026-04-10T10:28:12Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,784,0,False,False
2026-04-10T10:28:14Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,694,0,False,False
2026-04-10T10:28:16Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,614,0,False,False
2026-04-10T10:28:18Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,618,0,False,False
2026-04-10T10:28:20Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,688,0,False,False
2026-04-10T10:28:23Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,599,0,False,False
2026-04-10T10:28:25Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,636,0,False,False
2026-04-10T10:28:27Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,611,0,False,False
2026-04-10T10:28:29Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,611,0,False,False
2026-04-10T10:28:31Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.885,#2cb64f,0.67,76,5,0,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,622,0,False,False
2026-04-10T10:28:38Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.881,#2cb64f,2.42,67,13,1,PRIMARY,default,low,,10.0,270,6.21,True,5686,0,True,False
2026-04-10T10:28:40Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.881,#2cb64f,2.42,67,13,1,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,614,0,True,False
2026-04-10T10:28:43Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.881,#2cb64f,2.42,67,13,1,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,698,0,True,False
2026-04-10T10:28:45Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.881,#2cb64f,2.42,67,13,1,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,616,0,True,False
2026-04-10T10:28:47Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.881,#2cb64f,2.42,67,13,1,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,610,0,True,False
2026-04-10T10:28:49Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,11750,359.7,348.13,,,MODERATE,0.69,0.881,#2cb64f,2.42,67,13,1,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,642,0,True,False
2026-04-10T10:28:51Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.810482,-81.378371,13950,379.3,347.98,,,MODERATE,0.69,0.881,#2cb64f,8.5,67,13,1,PRIMARY,open-meteo,approx,,4.4,21,12.49,True,608,0,True,False
2026-04-10T10:28:53Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.902,#2cb64f,1.24,81,0,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,953,0,False,False
2026-04-10T10:28:56Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.902,#2cb64f,1.24,81,0,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,610,0,False,False
2026-04-10T10:28:58Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,917,0,True,False
2026-04-10T10:29:03Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,3059,0,True,False
2026-04-10T10:29:05Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,689,0,True,False
2026-04-10T10:29:07Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,990,0,True,False
2026-04-10T10:29:09Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,613,0,True,False
2026-04-10T10:29:11Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,623,0,True,False
2026-04-10T10:29:14Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,679,0,True,False
2026-04-10T10:29:16Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,614,0,True,False
2026-04-10T10:29:18Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,604,0,True,False
2026-04-10T10:29:20Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,639,0,True,False
2026-04-10T10:29:23Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,1181,0,True,False
2026-04-10T10:29:25Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,617,0,True,False
2026-04-10T10:29:27Z,907d0d46-9c1b-4bfa-9839-592d6aad5409,DAL1201,a7a616,28.913269,-81.403357,13950,379.3,347.98,,,MODERATE,0.69,0.906,#2cb64f,1.24,79,2,0,PRIMARY,open-meteo,approx,,4.7,5,12.8,True,631,0,True,False
